,0,1
10697,"['우리', '아빠', '는', '회사원', '이에요']",10
10698,"['삼촌', '은', '기타', '를', '자다', '치다']",10
10699,"['하다', '달', '에', '하다', '번', '수원', '할머니', '네', '집', '에', '가요']",10
10700,"['저', '는', '여동생', '이', '두', '명', '있다']",10
10701,"['내', '동생', '은', '유치원', '다니다']",10
10702,"['저', '도', '아빠', '닮다', '그렇다', '키', '가', '크다']",10
10703,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",10
10704,"['고모', '랑', '게임', '하다', '게', '재밌다']",10
10705,"['아빠', '는', '주말', '에', '저', '랑', '자다', '놀다']",10
10706,"['엄마', '는', '저', '한테', '항상', '양보', '하', '라고', '하다', '동생', '편', '만', '들다']",10
10707,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",10
10708,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",10
10709,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",10
10710,"['우리', '집다', '고양이', '를', '키우다']",10
10711,"['이모', '는', '중학교', '영어', '선생님', '이에요']",10
10712,"['저희', '는', '말티즈', '하다', '마리', '를', '키우다']",10
10713,"['삼촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",10
10714,"['저', '는', '엄마', '가', '제일', '좋다']",10
10715,"['우리', '할머니', '는', '시골', '에', '사다']",10
10716,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
10717,"['시끄럽다', '떠들다', '얄밉다']",10
10718,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
10719,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
10720,"['우리', '엄마', '는', '선생님', '이야']",10
10721,"['나', '는', '여동생', '이', '있다']",10
10722,"['나', '숙제', '하다', '해', '방해', '하다', '마']",10
10723,"['나', '지금', '숙제', '하고', '있다']",10
10724,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
10725,"['맛있다', '나다', '하다', '입', '만']",10
10726,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
10727,"['엄마', '가', '티비', '보다', '되다', '진짜']",10
10728,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
10729,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
10730,"['우리', '아빠', '는', '은행', '에서', '일해']",10
10731,"['나다', '하다', '나다', '해보다', '싶다']",10
10732,"['나다', '보여주다', '한번', '만', '해', '보다']",10
10733,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
10734,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
10735,"['우리', '가족', '은', '네', '(', 'SP', ':', ')', '이야']",10
10736,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
10737,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
10738,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
10739,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '해']",10
10740,"['우리', '이모', '는', '미국', '살', '아']",10
10741,"['이모', '는', '기', '기', '기', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",7
10742,"['고모', '네', '집', '에', '가면', '(', 'SP', ':', '사촌', ')', '동생', '이랑', '같이', '놀다', '재밌다']",7
10743,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",7
10744,"['이모', '생일', '이어서', '케이크', '를', '사다']",7
10745,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",7
10746,"['이번', '주', '토요일', '은', '아빠', '생일', '이에요']",7
10747,"['제', '생일', '은', '시', '월', '이에요']",7
10748,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",7
10749,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",7
10750,"['어제', '할머니', '생신', '이', '셔', '서', '파티', '를', '하다']",7
10751,"['이모', '네', '갈다', '거', '예요', '이모', '부', '생신', '이래', '요']",7
10752,"['다음', '주', '에', '할아버지', '생신', '이에요']",7
10753,"['오늘', '은', '우리', '엄마', '생일', '이에요']",7
10754,"['내일', '내', '동생', '은', '생일', '이에요']",7
10755,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거', '예요']",7
10756,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",7
10757,"['그저께', '할아버지', '생신', '파티', '하다']",7
10758,"['어제', '가', '우리', '아빠', '생일', '이다']",7
10759,"['아빠', '생일', '이어서', '생일', '카드', '써다']",7
10760,"['내', '동생', '은', '겨울', '에', '태어나다']",7
10761,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",7
10762,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",7
10763,"['엄마', '랑', '삼촌', '은', '남매', '사다']",7
10764,"['우리', '할머니', '가', '이', '모자', '를', '뜨개질', '로', '만들다', '거', '예요']",7
10765,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",7
10766,"['할머니', '생신', '은', '다음', '달이다']",7
10767,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",7
10768,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '(', 'SP', ':', '가다', ')', '가면', '물놀이', '를', '하다', '놀다']",7
10769,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",7
10770,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",7
10771,"['우리', '의', '가족', '은', '네', '명', '이야']",7
10772,"['엄마', '가', '학교', '에', '데리다', '오다', '(', 'SP', ':', '때', ')', '때', '가', '너무', '기다리다']",7
10773,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",7
10774,"['우리', '집', '에', '강아지', '가', '두', '마리', '있다']",7
10775,"['나다', '하다', '나다', '해보다', '싶다']",7
10776,"['(', 'SP', ':', '여', ')', '여름', '방학', '때', '울산', '이', '모집', '에', '놀다', '갈다', '거', '에요']",7
10777,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",7
10778,"['하다', '달', '에', '하다', '번', '수원', '할머니', '집', '에', '가요']",7
10779,"['우리', '아빠', '는', '키', '가', '크다']",7
10780,"['(', 'SP', ':', '우', ')', '우리', '삼촌', '은', '베트남', '에', '있다']",7
10781,"['고모', '가', '열', '상', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",7
10782,"['우리', '집다', '고양이', '를', '키우다']",7
10783,"['고모', '랑', '게임', '하다', '게', '재밌다']",7
10784,"['우리', '할머니', '는', '시골', '에', '사다']",7
10785,"['저희', '는', '할머니', '랑', '같이', '살다']",7
10786,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",7
10787,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",7
10788,"['우리', '집', '에는', '이모', '가', '주신', '고양이', '가', '두', '마리', '있다']",7
10789,"['우리', '아빠', '는', '은행', '에서', '일해']",7
10790,"['할아버지', '는', '머리', '가', '하', '얘', '요']",7
10791,"['내', '동생', '은', '유치원', '다니다']",7
10792,"['저', '는', '엄마', '가', '제일', '좋다']",7
10793,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",7
10794,"['제', '동생', '은', '제', '물건', '을', '자꾸', '가져가다']",7
10795,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",7
10796,"['나', '숙제', '하다', '해', '방해', '하다', '마']",7
10797,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",7
10798,"['나', '지금', '숙제', '하고', '있다']",7
10799,"['우리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",7
10800,"['할머니', '는', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",7
10801,"['맛있다', '나다', '하다', '입', '만']",7
10802,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",7
10803,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",7
10804,"['우리', '가족', '은', '엄마', '아빠', '나', '세', '명', '이에요']",7
10805,"['빨다', '주말', '에', '저', '랑', '자다', '놀다']",7
10806,"['저', '는', '여동생', '이', '두', '명', '있다']",7
10807,"['저', '랑', '제', '동생', '은', '세', '살', '차이나', '요']",7
10808,"['저', '는', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",7
10809,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재밋있어', '요']",7
10810,"['이모', '는', '중학교', '영어', '선생님', '이에요']",7
10811,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",7
10812,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",7
10813,"['나', '이', '거', '볼', '거야', '조용하다', '해']",7
10814,"['저희', '는', '말티즈', '하다', '마리', '키우다']",7
10815,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",7
10816,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",7
10817,"['할머니', '는', '희다', '머리', '가', '많다']",7
10818,"['저', '는', '할머니', '외할아버지', '랑', '같이', '살다']",7
10819,"['촌', '이', '오시', '면', '제', '방', '에서', '같이', '게임', '하다']",7
10820,"['저', '는', '엄마', '도', '좋다', '아빠', '도', '좋다']",7
10821,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",7
10822,"['우리', '할머니', '는', '요리', '를', '자다', '하다']",7
10823,"['우리', '이모', '는', '미국', '살', '아']",7
10824,"['이모', '집', '에', '가면', '제', '가', '좋아하다', '(', 'SN', ':)', '사촌', '들', '과', '(', 'SN', ':)', '놀', '수', '있다', '벌써', '부터', '기대다', '요']",7
10825,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",7
10826,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",7
10827,"['우리', '가족', '은', '네', '명', '이에요']",7
10828,"['밥', '먹다', '하루', '에', '이', '거', '다', '정리', '하다']",7
10829,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",7
10830,"['할아버지', '랑', '문구점', '같이', '가기', '로', '약속', '하다']",7
10831,"['우리', '엄마', '는', '선생님', '이야']",7
10832,"['저', '도', '아빠', '닮다', '그렇다', '키', '가', '크다']",7
10833,"['엄마', '가', '티비', '보다', '되다', '진짜']",7
10834,"['아빠', '회사', '가', '명동', '에', '있다', '(', 'SN', ':)', '주말', '에', '놀다', '간', '적', '이', '있다']",7
10835,"['저', '는', '남동생', '이', '하다', '명', '있다']",7
10836,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '나쁘다', '안경', '을', '써다']",7
10837,"['우리', '아빠', '는', '회사원', '이에요']",7
10838,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",7
10839,"['삼촌', '이', '이번', '주말', '(', 'SP', ':', '에', ')', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",7
10840,"['삼촌', '은', '기타', '를', '자다', '치다']",7
10841,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",7
10842,"['저', '는', '동생', '이', '가끔', '미우다', '때', '가', '있다']",7
10843,"['엄마', '뱃속', '에', '동생', '이', '있다', '다음', '달', '에', '동생', '이', '태어나다']",7
10844,"['나다', '보여주다', '한번', '만', '해', '보다']",7
10845,"['할머니', '네', '집', '근처', '에', '바닷가', '있다', '자주', '놀다', '가요']",7
10846,"['엄마', '는', '저', '한테', '항상', '양보', '하', '라고', '(', 'SP', ':)', '하다', '동생', '편', '만', '들다']",7
10847,"['삼촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",7
10848,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '단', '가다']",7
10849,"['나', '는', '여동생', '이', '있다']",7
10850,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '만들다', '주다']",7
10851,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",7
10852,"['나다', '모르다', '엄마', '한테', '물어', '보다']",7
10853,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",7
10854,"['다음', '주', '에', '할아버지', '생신', '이래', '요']",10
10855,"['아빠', '생일', '이어서', '생일', '카드', '써다']",10
10856,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거래', '요']",10
10857,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",10
10858,"['오늘', '은', '우리', '엄마', '생일', '이에요']",10
10859,"['이모', '생일', '이어서', '케이크', '사다']",10
10860,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",10
10861,"['이번', '주', '토요일', '은', '아빠', '생일', '이에요']",10
10862,"['이모', '네', '갈다', '거', '예요', '이모', '부', '생신', '이래', '요']",10
10863,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",10
10864,"['내일', '내', '동생', '생일', '이에요']",10
10865,"['어제', '할머니', '생신', '이', '셔', '서', '파티', '하다']",10
10866,"['어제', '가', '우리', '아빠', '생일', '이다']",10
10867,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '에요']",10
10868,"['할아버지', '생신', '은', '다음', '달이다']",10
10869,"['제', '생일', '은', '시', '월', '이에요']",10
10870,"['내', '동생', '은', '겨울', '에', '태어나다']",10
10871,"['그저께', '할아버지', '생신', '파티', '하다']",10
10872,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",10
10873,"['고모', '가', '열', '살', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",10
10874,"['삼촌', '은', '기타', '를', '자다', '치다']",10
10875,"['시끄럽다', '떠들다', '얄밉다']",10
10876,"['저희', '는', '말티즈', '하다', '마리', '를', '키우다']",10
10877,"['우리', '아빠', '는', '은행', '에서', '일해']",10
10878,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
10879,"['저', '랑', '제', '동생', '은', '세', '살', '차이', '가', '나요']",10
10880,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",10
10881,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",10
10882,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",10
10883,"['우리', '이모', '는', '미국', '살', '아']",10
10884,"['우리', '아빠', '는', '회사원', '이에요']",10
10885,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",10
10886,"['엄마', '랑', '삼촌', '은', '남매', '사다']",10
10887,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",10
10888,"['엄마', '는', '저', '한테', '항상', '양보', '하', '라고', '하다', '동생', '편', '만', '들다']",10
10889,"['우리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",10
10890,"['우리', '가족', '은', '엄마', '아빠', '나', '세', '명', '이', '요']",10
10891,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",10
10892,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",10
10893,"['저', '는', '동생', '이', '가끔', '미우다', '때', '가', '있다']",10
10894,"['나', '숙제', '하다', '해', '방해', '하다', '마']",10
10895,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",10
10896,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '나쁘다', '안경', '을', '써다']",10
10897,"['우리', '집', '에', '강아지', '두', '마리', '있다']",10
10898,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
10899,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",10
10900,"['할머니', '는', '희다', '머리', '가', '많다']",10
10901,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
10902,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",10
10903,"['하다', '달', '에', '하다', '번', '수원', '할머니', '네', '집', '에', '가요']",10
10904,"['우리', '할머니', '는', '시골', '에', '사다']",10
10905,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
10906,"['우리', '할머니', '는', '요리', '를', '자다', '하다']",10
10907,"['나', '는', '여동생', '이', '있다']",10
10908,"['할아버지', '는', '머리', '가', '하', '얘', '요']",10
10909,"['저', '도', '아빠', '닮다', '그렇다', '키', '가', '크다']",10
10910,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",10
10911,"['우리', '엄마', '는', '선생님', '이야']",10
10912,"['맛있다', '나다', '하다', '입', '만']",10
10913,"['제', '동생', '은', '제', '물건', '을', '자꾸', '가져가다']",10
10914,"['아빠', '는', '주말', '에', '저', '랑', '자다', '놀다']",10
10915,"['우리', '집', '에는', '이모', '가', '주신', '고양이', '가', '두', '마리', '있다']",10
10916,"['아빠', '회사', '가', '명동', '에', '있다', '주말', '에', '놀다', '간', '적', '이', '있다']",10
10917,"['여름', '방학', '때', '울산', '이', '모집', '에', '놀다', '갈다', '거', '에요']",10
10918,"['고모', '랑', '게임', '하다', '게', '재밌다']",10
10919,"['엄마', '가', '티비', '보다', '되다', '진짜']",10
10920,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
10921,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재미있다']",10
10922,"['우리', '가족', '은', '네', '명', '이에요']",10
10923,"['엄마', '가', '학교', '에', '데리다', '오다', '때', '가', '너무', '기다리다']",10
10924,"['저', '는', '여동생', '이', '두', '명', '있다']",10
10925,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
10926,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
10927,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",10
10928,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
10929,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",10
10930,"['저희', '는', '할머니', '랑', '같이', '살다']",10
10931,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",10
10932,"['삼촌', '이', '이번', '주말', '에', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",10
10933,"['나', '지금', '숙제', '하고', '있다']",10
10934,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
10935,"['삼촌', '이', '오시', '면', '제', '방', '에서', '같이', '게임', '하다']",10
10936,"['이모', '집', '에', '가면', '제', '가', '좋아하다', '사촌', '들', '과', '놀', '수', '있다', '벌써', '부터', '기대다', '요']",10
10937,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
10938,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",10
10939,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
10940,"['엄마', '뱃속', '에', '동생', '이', '있다', '다음', '달', '에', '동생', '이', '태어나다']",10
10941,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
10942,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",10
10943,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
10944,"['저', '는', '남동생', '이', '하다', '명', '있다']",10
10945,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '만들다', '주다']",10
10946,"['할머니', '네', '집', '근처', '에', '바다', '가', '있다', '자주', '놀다', '가요']",10
10947,"['우리', '아빠', '는', '키', '가', '크다']",10
10948,"['저', '는', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",10
10949,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",10
10950,"['내', '동생', '은', '유치원', '다니다']",10
10951,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
10952,"['저', '는', '할머니', '외할아버지', '랑', '같이', '살다']",10
10953,"['나다', '보여주다', '한번', '만', '해', '보다']",10
10954,"['삼촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",10
10955,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",10
10956,"['할아버지', '랑', '문구점', '같이', '가기', '로', '약속', '하다']",10
10957,"['나다', '하다', '나다', '해보다', '싶다']",10
10958,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
10959,"['할머니', '는', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",10
10960,"['저', '는', '엄마', '도', '좋다', '아빠', '도', '좋다']",10
10961,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
10962,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",10
10963,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",10
10964,"['우리', '집다', '고양이', '를', '키우다']",10
10965,"['우리', '가족', '은', '네', '명', '이야']",10
10966,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",10
10967,"['이모', '는', '중학교', '영어', '선생님', '이에요']",10
10968,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거래', '요']",9
10969,"['이번', '주', '토요일', '은', '아빠', '생일', '이에요']",9
10970,"['이모', '생일', '이어서', '케이크', '사다']",9
10971,"['이모', '네', '갈다', '거', '예요', '이모', '부', '생신', '이래', '요']",9
10972,"['제', '생일', '은', '시월', '이에요']",9
10973,"['어제', '할머니', '생신', '이', '셔', '서', '파티', '하다']",9
10974,"['어제', '가', '우리', '아빠', '생일', '이다']",9
10975,"['내일', '내', '동생', '생일', '이에요']",9
10976,"['내', '동생', '은', '겨울', '에', '태어나다']",9
10977,"['오늘', '은', '우리', '엄마', '생일', '이에요']",9
10978,"['할머니', '생신', '은', '다음', '달이다']",9
10979,"['그저께', '할아버지', '생신', '파티', '하다']",9
10980,"['아빠', '생일', '이어서', '생일', '카드', '써다']",9
10981,"['다음', '주', '에', '할아버지', '생신', '이래', '요']",9
10982,"['저', '는', '동생', '이', '가끔', '미우다', '때', '가', '있다']",9
10983,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",9
10984,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재미있다']",9
10985,"['엄마', '가', '자전거', '어떻다', '타다', '가르다', '켜', '주다']",9
10986,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",9
10987,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",9
10988,"['우리', '아빠', '는', '은행', '에서', '일해']",9
10989,"['우리', '집', '에', '강아지', '가', '두', '마리', '있다']",9
10990,"['우리', '집다', '고양이', '를', '키우다']",9
10991,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",9
10992,"['우리', '집', '에는', '(', 'SP', ':', '이모', '가', ')', '주신', '고양이', '가', '두', '마리', '있다']",9
10993,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",9
10994,"['우리', '가족', '은', '네', '명', '이야']",9
10995,"['우리', '아빠', '는', '회사원', '이에요']",9
10996,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",9
10997,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",9
10998,"['나다', '모르다', '엄마', '한테', '물어', '보다']",9
10999,"['고모', '랑', '게임', '하다', '게', '재밌다']",9
11000,"['엄마', '랑', '삼촌', '은', '남매', '사다']",9
11001,"['저희', '는', '할머니', '랑', '같이', '살다']",9
11002,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",9
11003,"['나', '숙제', '하다', '돼다', '방해', '하다', '마']",9
11004,"['맛있다', '나다', '하다', '입', '만']",9
11005,"['우리', '가족', '은', '네', '명', '이에요']",9
11006,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",9
11007,"['우리', '가족', '은', '엄마', '아빠', '나', '세', '명', '이', '요']",9
11008,"['나', '는', '여동생', '이', '있다']",9
11009,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",9
11010,"['내', '동생', '은', '유치원', '다니다']",9
11011,"['제', '동생', '은', '제', '물건', '을', '자꾸', '가져가다']",9
11012,"['우리', '삼촌', '은', '베트남', '에', '있다']",9
11013,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '하다', '놀다']",9
11014,"['아빠', '는', '주말', '에', '저', '랑', '자다', '놀다']",9
11015,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",9
11016,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",9
11017,"['할아버지', '는', '머리', '가', '하', '얘', '요']",9
11018,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",9
11019,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",9
11020,"['할머니', '는', '희다', '머리', '가', '많다']",9
11021,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",9
11022,"['저', '는', '엄마', '가', '제일', '좋다']",9
11023,"['우리', '할머니', '는', '시골', '에', '사다']",9
11024,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",9
11025,"['삼촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",9
11026,"['저희', '는', '말티즈', '하다', '마리', '를', '키우다']",9
11027,"['우리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",9
11028,"['이모', '는', '중학교', '영어', '선생님', '이에요']",9
11029,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",9
11030,"['나', '이', '거', '볼', '거야', '조용하다', '해']",9
11031,"['할아버지', '랑', '문구점', '같이', '가기', '로', '약속', '하다']",9
11032,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",9
11033,"['엄마', '가', '티비', '보다', '되다', '진짜']",9
11034,"['놀이터', '갈래', '엄마', '한테', '물어보다']",9
11035,"['우리', '엄마', '는', '선생님', '이야']",9
11036,"['우리', '아빠', '는', '키', '가', '크다']",9
11037,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",9
11038,"['나', '지금', '숙제', '하고', '있다']",9
11039,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",9
11040,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '좋다']",9
11041,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",9
11042,"['나다', '하다', '나다', '해보다', '싶다']",9
11043,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",9
11044,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",9
11045,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",9
11046,"['우리', '할머니', '는', '요리', '를', '자다', '하다']",9
11047,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",9
11048,"['우리', '이모', '는', '미국', '살', '아']",9
11049,"['저', '는', '남동생', '이', '하다', '명', '있다']",9
11050,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",9
11051,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",9
11052,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",9
11053,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",9
11054,"['삼촌', '이', '오시', '면', '제', '방', '에서', '같이', '게임', '하다']",9
